US10RMHS145 40.5268 -105.1113 Fort_Collins Fort_Collins
US1ALTP0016 32.9150 -85.9630 Alexander_City Alexander_City
US1ALTP0017 32.9997 -85.9032 Tallapoosa_County Tallapoosa_County
US1ALTP0018 32.7903 -85.8414 Tallapoosa_County Tallapoosa_County
US1ALTS0001 33.2878 -87.1372 Lake_View Lake_View
US1ALTS0003 33.0786 -87.4009 Tuscaloosa_County Tuscaloosa_County
US1ALTS0004 33.1853 -87.4979 Tuscaloosa Tuscaloosa
US1ALTS0010 33.1883 -87.5328 Alta_Vista Alta_Vista
US1ALTS0013 33.1835 -87.7744 Town_of_Coker Town_of_Coker
US1ALTS0017 33.2370 -87.6869 Coker Coker
US1ALTS0019 33.2046 -87.5574 Dearing_Place Dearing_Place
US1ALTS0022 33.2448 -87.5203 Tuscaloosa Tuscaloosa
US1ALWK0001 33.8977 -87.2328 Jasper Jasper
US1ALWK0003 33.8201 -87.3006 Jasper Jasper
US1ALWN0001 34.1939 -87.3895 Town_of_Double_Springs Town_of_Double_Springs
US1ALWS0001 31.5095 -87.9600 Leroy Leroy
US1ALWS0005 31.6754 -88.3429 Town_of_Millry Town_of_Millry
US1ALWX0001 31.9652 -87.6387 Town_of_Pine_Hill Town_of_Pine_Hill
US1ALWX0002 32.0166 -87.2904 Camden Camden
US1ARAR0001 35.3675 -90.9729 Hickory_Ridge_Township Hickory_Ridge_Township
US1ARAR0002 34.2930 -91.3380 De_Witt De_Witt
US1ARAR0003 34.3900 -91.5324 Morris_Township Morris_Township
US1ARAS0001 33.1600 -91.9464 North_Crossett North_Crossett
US1ARAS0002 33.1179 -91.9507 Crossett Crossett
US1ARAS0004 33.2257 -91.9998 Mill_Creek_Township Mill_Creek_Township
US1ARAS0005 33.1160 -91.9675 Crossett Crossett
US1ARAS0007 33.2856 -91.5672 Banner_Township Banner_Township
US1ARAS0009 33.1145 -91.9671 Crossett Crossett
US1ARBN0002 36.1923 -93.1936 Bryan_Township Bryan_Township
US1ARBN0005 36.2764 -93.1141 North_Harrison_Township North_Harrison_Township
US1ARBN0007 36.2946 -93.2910 Alpena Alpena
US1ARBN0019 36.3441 -93.1959 Long_Creek_Township Long_Creek_Township
US1ARBN0020 36.1547 -93.1086 Gaither Gaither
US1ARBN0021 36.1858 -92.9040 Prairie_Township Prairie_Township
US1ARBT0001 36.4929 -94.2986 Bella_Vista Bella_Vista
US1ARBT0002 36.3697 -94.1831 Bentonville Bentonville
US1ARBT0003 36.4691 -94.2576 Bella_Vista Bella_Vista
US1ARBT0004 36.4496 -94.1186 Pea_Ridge Pea_Ridge
US1ARBT0007 36.4190 -93.9009 Township_1 Township_1
US1ARBT0008 36.4555 -94.1300 Pea_Ridge Pea_Ridge
US1ARBT0009 36.4453 -93.9008 Township_1 Township_1
US1ARBT0011 36.3513 -94.2953 Centerton Centerton
US1ARBT0012 36.3275 -94.4130 Township_11 Township_11
US1ARBT0013 36.4863 -94.2812 Bella_Vista Bella_Vista
US1ARBT0015 36.3686 -94.2151 Bentonville Bentonville
US1ARBT0016 36.3038 -94.1456 Rogers Rogers
US1ARBT0018 36.3573 -94.2992 Centerton Centerton
US1ARBT0019 36.3344 -94.2328 Bentonville Bentonville
US1ARBT0020 36.3066 -94.1101 Rogers Rogers
US1ARBT0022 36.4749 -94.2675 Bella_Vista Bella_Vista
US1ARBT0024 36.2905 -94.1787 Rogers Rogers
US1ARBT0025 36.3442 -94.0517 Prairie_Creek Prairie_Creek
US1ARBT0026 36.2203 -94.5404 Township_12 Township_12
US1ARBT0027 36.4251 -94.5304 Township_11 Township_11
US1ARBT0028 36.4148 -94.1221 Little_Flock Little_Flock
US1ARBT0033 36.4631 -94.2775 Bella_Vista Bella_Vista
US1ARBT0034 36.2054 -94.5460 Twin_Springs Twin_Springs
US1ARBT0035 36.3777 -94.0933 Township_1 Township_1
US1ARBT0037 36.4964 -94.3405 Bella_Vista Bella_Vista
US1ARBT0039 36.1843 -94.4830 Siloam_Springs Siloam_Springs
US1ARBX0002 36.3930 -92.3020 Mill_Township Mill_Township
US1ARBX0003 36.1021 -92.2108 Greenwood_Township Greenwood_Township
US1ARBX0004 36.3106 -92.5728 Whiteville Whiteville
US1ARBX0010 36.3867 -92.4975 Midway Midway
US1ARBX0011 36.3307 -92.2666 Union_Township Union_Township
US1ARBX0017 36.4304 -92.2545 Mill_Township Mill_Township
US1ARBX0018 36.3252 -92.1970 Union_Township Union_Township
US1ARBX0019 36.4533 -92.4660 Logan_Township Logan_Township
US1ARBX0020 36.3218 -92.3022 Union_Township Union_Township
US1ARBX0021 36.2087 -92.2955 Lone_Rock Lone_Rock
US1ARBX0022 36.2262 -92.4228 Buford Buford
US1ARBX0024 36.3711 -92.5327 Grover_Township Grover_Township
US1ARBX0025 36.3103 -92.5339 Whiteville Whiteville
US1ARBX0026 36.3253 -92.3912 Mountain_Home Mountain_Home
US1ARBX0028 36.1552 -92.2355 Greenwood_Township Greenwood_Township
US1ARBX0034 36.1972 -92.2688 North_Fork_Township North_Fork_Township
US1ARBX0036 36.2247 -92.2874 Buckhorn_Township Buckhorn_Township
US1ARBX0037 36.4144 -92.1630 Mill_Township Mill_Township
US1ARBX0038 36.2025 -92.2342 North_Fork_Township North_Fork_Township
US1ARCB0007 35.4964 -92.0511 Heber_Springs Heber_Springs
US1ARCF0001 35.4973 -94.2293 Alma Alma
US1ARCF0002 35.4910 -94.3025 Van_Buren_Township Van_Buren_Township
US1ARCF0004 35.5732 -94.4147 Uniontown Uniontown
US1ARCF0005 35.4769 -94.3607 Van_Buren Van_Buren
US1ARCF0007 35.4565 -94.2378 Township_of_Kibler Township_of_Kibler
US1ARCF0008 35.4425 -94.3343 Van_Buren Van_Buren
US1ARCF0010 35.4365 -94.3487 Van_Buren Van_Buren
US1ARCG0002 35.8868 -90.7089 Jonesboro Jonesboro
US1ARCG0003 35.8590 -90.6144 Jonesboro_Township Jonesboro_Township
US1ARCG0005 35.9308 -90.5884 Brookland_Township Brookland_Township
US1ARCG0010 35.7711 -90.7372 Jonesboro Jonesboro
US1ARCG0012 35.7777 -90.7396 Jonesboro Jonesboro
US1ARCH0001 33.3657 -91.2718 Lake_Village Lake_Village
US1ARCK0002 34.2226 -93.0039 Friendship Friendship
US1ARCK0004 34.1341 -93.0787 Arkadelphia Arkadelphia
US1ARCK0007 34.1448 -93.1031 Caddo_Township Caddo_Township
US1ARCM0003 33.2919 -93.2938 Magnolia_Township Magnolia_Township
US1ARCM0004 33.2648 -93.2477 Magnolia Magnolia
US1ARCM0005 33.3471 -93.1838 McNeil_Township McNeil_Township
US1ARCN0001 33.4833 -92.4731 Calhoun_County Calhoun_County
US1ARCN0002 33.5208 -92.5222 Calhoun_County Calhoun_County
US1ARCN0003 33.4790 -92.3705 Calhoun_County Calhoun_County
US1ARCN0006 33.5369 -92.4710 Hampton Hampton
US1ARCN0007 33.4542 -92.5043 Calhoun_County Calhoun_County
US1ARCR0001 36.4061 -93.7375 Eureka_Springs Eureka_Springs
US1ARCR0002 36.4636 -93.8235 Beaver_Township Beaver_Township
US1ARCR0006 36.4038 -93.7454 Eureka_Springs Eureka_Springs
US1ARCR0007 36.4486 -93.7749 Cedar_Township Cedar_Township
US1ARCR0008 36.4671 -93.7370 Holiday_Island Holiday_Island
US1ARCR0011 36.3779 -93.3696 Hickory_Township Hickory_Township
US1ARCR0014 36.3607 -93.5701 Berryville Berryville
US1ARCW0004 35.3384 -92.8487 Old_Hickory Old_Hickory
US1ARCW0005 35.1815 -92.7270 Welborn_Township Welborn_Township
US1ARCW0007 35.1236 -92.9025 Cedar_Falls_Township Cedar_Falls_Township
US1ARCW0010 35.1267 -92.9183 Cedar_Falls_Township Cedar_Falls_Township
US1ARCY0001 36.4116 -90.6234 Corning Corning
US1ARDL0001 33.9048 -92.4610 Southall_Township Southall_Township
US1ARDR0004 33.6979 -91.5616 Franklin_Township Franklin_Township
US1ARDR0007 33.7721 -91.4759 Winchester Winchester
US1ARDR0009 33.6309 -91.8200 Monticello Monticello
US1ARDR0011 33.3916 -91.6157 Collins Collins
US1ARDR0012 33.5642 -91.8954 Saline_Township Saline_Township
US1ARDR0014 33.6672 -91.8063 Marion_Township Marion_Township
US1ARDS0001 33.6344 -91.3908 McGehee McGehee
US1ARFK0001 35.0781 -92.4507 Conway Conway
US1ARFK0002 35.0999 -92.4640 Conway Conway
US1ARFK0003 35.0693 -92.2613 Palarm_Township Palarm_Township
US1ARFK0005 34.9596 -92.3786 Danley_Township Danley_Township
US1ARFK0008 34.9729 -92.4240 Mayflower Mayflower
US1ARFK0009 35.0817 -92.1989 Vilonia Vilonia
US1ARFK0010 35.1659 -92.1908 Newton_Township Newton_Township
US1ARFK0011 35.0489 -92.4415 Conway Conway
US1ARFK0016 35.2277 -92.4324 Union_Township Union_Township
US1ARFK0017 35.2596 -92.4054 Hardin_Township Hardin_Township
US1ARFK0018 35.1298 -92.3942 Cadron_Township Cadron_Township
US1ARFK0020 35.0685 -92.2616 Palarm_Township Palarm_Township
US1ARFK0023 34.9698 -92.4061 Danley_Township Danley_Township
US1ARFK0027 35.0990 -92.4777 Conway Conway
US1ARFR0002 35.2965 -94.0174 Charleston Charleston
US1ARFR0003 35.4300 -93.8400 Middle_Township Middle_Township
US1ARFR0004 35.4709 -93.7401 Alix Alix
US1ARFR0005 35.4265 -94.0432 Mill_Creek_Township Mill_Creek_Township
US1ARFR0006 35.4905 -93.7956 White_Oak White_Oak
US1ARGL0001 34.5119 -93.2011 Whittington Whittington
US1ARGL0003 34.4637 -93.0914 Hot_Springs Hot_Springs
US1ARGL0004 34.6647 -92.9792 Hot_Springs_Village Hot_Springs_Village
US1ARGL0005 34.6642 -93.0338 Hot_Springs_Village Hot_Springs_Village
US1ARGL0008 34.4951 -93.0827 Hot_Springs Hot_Springs
US1ARGL0009 34.4402 -93.2332 Lake_Hamilton Lake_Hamilton
US1ARGL0011 34.4442 -92.9811 Lake_Hamilton Lake_Hamilton
US1ARGL0016 34.4601 -93.0496 Hot_Springs_Township Hot_Springs_Township
US1ARGL0017 34.4649 -93.1005 Hot_Springs Hot_Springs
US1ARGL0018 34.5646 -93.0191 Whittington Whittington
US1ARGN0005 35.9951 -90.5255 Paragould Paragould
US1ARGN0006 36.2086 -90.5347 Breckenridge_Township Breckenridge_Township
US1ARGN0011 36.1918 -90.4662 Breckenridge_Township Breckenridge_Township
US1ARGN0015 36.0842 -90.5331 Paragould Paragould
US1ARGT0002 34.3165 -92.4114 Sheridan Sheridan
US1ARGT0003 34.2384 -92.4043 Calvert_Township Calvert_Township
US1ARGT0004 34.3211 -92.5471 Prattsville Prattsville
US1ARGT0006 34.2283 -92.3808 Calvert_Township Calvert_Township
US1ARGT0009 34.2922 -92.4081 Sheridan Sheridan
US1ARHM0002 33.8077 -93.8122 Saline_Township Saline_Township
US1ARHM0003 33.7011 -93.5273 Perrytown Perrytown
US1ARHM0005 33.6563 -93.5983 Beverly_Hills Beverly_Hills
US1ARHM0006 33.4934 -93.6222 Spring_Hill Spring_Hill
US1ARHM0007 33.7265 -93.6129 Ozan_Township Ozan_Township
US1ARHS0001 34.4468 -92.9390 Fenter_Township Fenter_Township
US1ARHS0006 34.3623 -92.8157 Malvern Malvern
US1ARHS0008 34.4595 -92.8521 Magnet_Township Magnet_Township
US1ARHS0013 34.4339 -92.9343 Lake_Catherine_State_Park Lake_Catherine_State_Park
US1ARHW0001 33.9518 -93.8396 Nashville Nashville
US1ARHW0002 34.1163 -94.0298 Dierks Dierks
US1ARHW0003 34.0820 -94.0250 Madison_Township Madison_Township
US1ARHW0005 33.9741 -93.8846 Nashville_Township Nashville_Township
US1ARHW0009 33.9988 -93.9110 Nashville_Township Nashville_Township
US1ARHW0011 34.2430 -94.0793 Burg Burg
US1ARHW0012 33.9468 -93.8534 Nashville Nashville
US1ARIN0002 35.7913 -91.7806 Washington_Township Washington_Township
US1ARIN0003 35.8149 -91.4753 Gainsboro Gainsboro
US1ARIN0005 35.5527 -91.6972 Fairview_Township Fairview_Township
US1ARIN0006 35.7881 -91.5884 Moorefield_Township Moorefield_Township
US1ARIN0007 35.8606 -91.7074 Independence_County Independence_County
US1ARIN0008 35.7621 -91.6330 Bryant_Woodland_Heights Bryant_Woodland_Heights
US1ARIN0009 35.5449 -91.5416 Hill_Township Hill_Township
US1ARIN0010 35.7291 -91.4311 Independence_County Independence_County
US1ARIN0011 35.7357 -91.6760 Greenbrier_Township Greenbrier_Township
US1ARIN0013 35.6294 -91.4614 Oil_Trough Oil_Trough
US1ARIN0014 35.8585 -91.3098 Township_of_Black_River-Marshell Township_of_Black_River-Marshell
US1ARIN0018 35.7943 -91.3849 Dota Dota
US1ARIN0019 35.8364 -91.5034 Gainsboro Gainsboro
US1ARIZ0001 36.1961 -91.7594 Franklin_Township Franklin_Township
US1ARIZ0002 36.1298 -92.1028 Claiborne_Township Claiborne_Township
US1ARIZ0003 36.1387 -92.1254 Calico_Rock Calico_Rock
US1ARIZ0007 35.9685 -92.0338 White_River_Township White_River_Township
US1ARJF0001 34.3301 -92.1272 Jefferson Jefferson
US1ARJF0002 34.2675 -92.0890 White_Hall White_Hall
US1ARJF0004 34.1890 -92.0386 Pine_Bluff Pine_Bluff
US1ARJF0005 34.2629 -91.9859 Pine_Bluff Pine_Bluff
US1ARJF0010 34.2098 -91.8805 Victoria_Township Victoria_Township
US1ARJF0012 34.1408 -92.0374 Whiteville_Township Whiteville_Township
US1ARJH0001 35.3940 -93.3363 Howell_Township Howell_Township
US1ARJH0002 35.5183 -93.3571 Perry_Township Perry_Township
US1ARJH0003 35.4817 -93.4738 Clarksville Clarksville
US1ARJH0004 35.4647 -93.4860 Clarksville Clarksville
US1ARJH0005 35.5013 -93.4726 Spadra Spadra
US1ARJH0008 35.6930 -93.3465 Perry_Township Perry_Township
US1ARLE0001 34.7841 -90.8199 Independence_Township Independence_Township
US1ARLF0001 33.3672 -93.4430 Buckner Buckner
US1ARLF0003 33.1181 -93.7902 Roane_Township Roane_Township
US1ARLF0004 33.4240 -93.5722 La_Grange_Township La_Grange_Township
US1ARLG0001 35.1918 -93.8307 Revilee_Township Revilee_Township
US1ARLG0002 35.3120 -93.4269 Shoal_Creek_Township Shoal_Creek_Township
US1ARLG0004 35.3374 -93.5229 Logan_Township Logan_Township
US1ARLG0008 35.2916 -93.7272 Paris Paris
US1ARLG0009 35.3764 -93.4452 Cane_Creek_Township Cane_Creek_Township
US1ARLK0001 34.9646 -91.9657 Caroline_Township Caroline_Township
US1ARLK0002 34.7697 -91.9090 Lonoke_Township Lonoke_Township
US1ARLK0004 34.6390 -92.0710 Williams_Township Williams_Township
US1ARLK0006 34.7840 -91.8043 Carlisle_Township Carlisle_Township
US1ARLK0007 34.9562 -92.0404 Cabot Cabot
US1ARLK0008 34.8249 -92.0279 Gray_Township Gray_Township
US1ARLK0009 35.0135 -91.9875 Austin Austin
US1ARLK0011 34.7943 -91.8976 Lonoke Lonoke
US1ARLK0015 34.9872 -91.9556 Old_Austin Old_Austin
US1ARLK0017 34.6398 -92.0790 Williams_Township Williams_Township
US1ARLN0004 33.8934 -91.8930 Owen_Township Owen_Township
US1ARLR0001 33.7571 -94.1816 Lick_Creek_Township Lick_Creek_Township
US1ARLR0006 33.6469 -94.1619 Red_River_Township Red_River_Township
US1ARLW0001 35.9720 -91.3250 Strawberry Strawberry
US1ARLW0002 36.0223 -91.2712 Morgan_Township Morgan_Township
US1ARLW0004 36.0753 -90.9647 Campbell_Township Campbell_Township
US1ARLW0005 36.0671 -91.1900 Black_River_Township Black_River_Township
US1ARLW0008 36.1309 -91.1546 Black_Rock_Township Black_Rock_Township
US1ARLW0011 36.0771 -91.2889 Strawberry_Township Strawberry_Township
US1ARMD0002 35.8644 -93.9259 Valley_Township Valley_Township
US1ARML0001 33.3838 -93.9110 Cleveland_Township Cleveland_Township
US1ARML0003 33.3767 -94.0421 Garland_Township Garland_Township
US1ARML0006 33.4700 -93.8300 Garland_Township Garland_Township
US1ARML0009 33.4803 -94.0164 Garland_Township Garland_Township
US1ARML0011 33.2819 -93.7976 Beech_Township Beech_Township
US1ARML0012 33.4867 -94.0211 Garland_Township Garland_Township
US1ARML0014 33.4005 -94.0402 Garland_Township Garland_Township
US1ARMN0001 34.6938 -91.3114 Clarendon Clarendon
US1ARMN0002 34.6925 -91.3078 Clarendon Clarendon
US1ARMN0003 34.5362 -91.0845 Cleburne_Township Cleburne_Township
US1ARMN0004 34.8881 -91.1983 Brinkley Brinkley
US1ARMR0001 36.2794 -92.6004 Flippin Flippin
US1ARMR0003 36.2353 -92.7137 Marion_County Marion_County
US1ARMR0008 36.2548 -92.8448 Pyatt Pyatt
US1ARMR0010 36.3703 -92.6395 Marion_County Marion_County
US1ARMR0011 36.2531 -92.5300 Marion_County Marion_County
US1ARMR0012 36.2740 -92.7549 Marion_County Marion_County
US1ARMR0013 36.3141 -92.7641 Marion_County Marion_County
US1ARMR0014 36.1720 -92.6745 Marion_County Marion_County
US1ARMR0015 36.1006 -92.7602 Marion_County Marion_County
US1ARMR0016 36.3392 -92.7686 Marion_County Marion_County
US1ARMS0001 35.9427 -89.8926 Blytheville Blytheville
US1ARMS0002 35.9371 -89.8926 Blytheville Blytheville
US1ARMS0003 35.8337 -90.1778 Big_Lake Big_Lake
US1ARMS0005 35.8870 -89.9842 Half_Moon_Lake_Township Half_Moon_Lake_Township
US1ARMT0002 34.4590 -93.6820 Norman Norman
US1ARMT0003 34.5352 -93.6753 Montgomery_County Montgomery_County
US1ARMT0004 34.4938 -93.9080 Town_of_Black_Springs Town_of_Black_Springs
US1ARMT0005 34.5664 -93.6225 Montgomery_County Montgomery_County
US1ARMT0008 34.5261 -93.4070 Center_Township Center_Township
US1ARNV0002 33.7366 -93.3813 Missouri_Township Missouri_Township
US1ARNW0002 36.0282 -93.2148 Jackson_Township Jackson_Township
US1ARNW0004 36.1004 -92.9534 Western_Grove Western_Grove
US1ARNW0006 36.0270 -93.2300 Jackson_Township Jackson_Township
US1ARNW0008 35.8995 -93.3840 Jefferson_Township Jefferson_Township
US1ARNW0012 35.9286 -92.9880 Polk_Township Polk_Township
US1AROC0002 33.5890 -92.8625 Camden Camden
US1AROC0004 33.6574 -92.8288 Valley_Township Valley_Township
US1AROC0007 33.5961 -92.9051 Ecore_Fabre_Township Ecore_Fabre_Township
US1AROC0008 33.4915 -92.8172 Lafayette_Township Lafayette_Township
US1AROC0011 33.6777 -92.7660 Valley_Township Valley_Township
US1ARPH0001 34.4871 -90.6290 St._Francis_Township St._Francis_Township
US1ARPH0006 34.5648 -90.9859 Hicksville Hicksville
US1ARPK0001 34.0331 -93.5069 Delight Delight
US1ARPK0002 34.0815 -93.6922 Murfreesboro Murfreesboro
US1ARPK0003 34.0417 -93.5418 Missouri_Township Missouri_Township
US1ARPK0004 34.0791 -93.7281 Muddy_Fork_Township Muddy_Fork_Township
US1ARPK0006 34.0725 -93.6463 Thompson_Township Thompson_Township
US1ARPK0007 34.0647 -93.6874 Murfreesboro Murfreesboro
US1ARPK0009 34.0756 -93.6135 Thompson_Township Thompson_Township
US1ARPL0001 34.5980 -94.2895 Potter Potter
US1ARPL0002 34.5843 -94.2390 Mena Mena
US1ARPL0006 34.5966 -94.2296 Mena Mena
US1ARPN0001 35.6793 -90.5402 Trumann Trumann
US1ARPN0004 35.5666 -90.7191 Harrisburg Harrisburg
US1ARPP0001 35.2714 -93.1539 Norristown Norristown
US1ARPP0003 35.3055 -93.0172 Gum_Log_Township Gum_Log_Township
US1ARPP0005 35.3115 -93.1328 Norristown Norristown
US1ARPP0008 35.2797 -93.1567 Norristown Norristown
US1ARPP0011 35.2528 -92.9983 Gum_Log_Township Gum_Log_Township
US1ARPP0012 35.3687 -93.1450 Dover_Township Dover_Township
US1ARPP0013 35.3978 -92.9906 Phoenix_Township Phoenix_Township
US1ARPP0017 35.4103 -93.1829 Bayliss_Township Bayliss_Township
US1ARPP0018 35.2515 -92.9322 Atkins Atkins
US1ARPP0020 35.4002 -92.9936 Phoenix_Township Phoenix_Township
US1ARPP0026 35.4504 -93.0095 Jackson_Township Jackson_Township
US1ARPS0001 34.7298 -92.3447 Little_Rock Little_Rock
US1ARPS0003 34.7384 -92.1111 Hill_Township Hill_Township
US1ARPS0004 34.7025 -92.3285 Applegate Applegate
US1ARPS0005 34.7537 -92.3527 Little_Rock Little_Rock
US1ARPS0007 34.8572 -92.2155 Sherwood Sherwood
US1ARPS0008 34.7641 -92.4130 Turtle_Creek Turtle_Creek
US1ARPS0010 34.7478 -92.2638 Little_Rock Little_Rock
US1ARPS0011 34.8091 -92.2439 Tanglewood Tanglewood
US1ARPS0012 34.5898 -92.3464 Landmark Landmark
US1ARPS0016 34.7892 -92.2341 Timber_Creek Timber_Creek
US1ARPS0017 34.7724 -92.3420 Little_Rock Little_Rock
US1ARPS0019 34.8050 -92.4170 Candlewood Candlewood
US1ARPS0020 34.7850 -92.2644 North_Little_Rock North_Little_Rock
US1ARPS0022 34.8745 -92.4900 Natural_Steps Natural_Steps
US1ARPS0024 34.7660 -92.4060 Rainwood Rainwood
US1ARPS0025 34.7387 -92.5087 Big_Rock_Township Big_Rock_Township
US1ARPS0026 34.8923 -92.2439 Gibson Gibson
US1ARPS0027 34.7666 -92.2891 North_Oaks North_Oaks
US1ARPS0031 34.5488 -92.0959 Hill_Township Hill_Township
US1ARPS0032 34.8813 -92.1479 Jacksonville Jacksonville
US1ARPS0036 34.8082 -92.2327 Timber_Creek Timber_Creek
US1ARPS0039 34.6675 -92.4304 Otter_Creek Otter_Creek
US1ARPS0040 34.8088 -92.2540 Tanglewood Tanglewood
US1ARPS0041 34.8232 -92.2783 Foxboro Foxboro
US1ARPS0045 34.8715 -92.4790 Natural_Steps Natural_Steps
US1ARPS0049 34.6216 -92.3221 Woodland_Ridge Woodland_Ridge
US1ARPS0051 34.8323 -92.2444 Tanglewood Tanglewood
US1ARPS0052 34.8222 -92.2338 Silver_Creek Silver_Creek
US1ARPS0053 34.6566 -92.4330 Otter_Creek Otter_Creek
US1ARPS0054 34.8446 -92.3996 Candlewood Candlewood
US1ARPS0056 34.7786 -92.3393 Little_Rock Little_Rock
US1ARPS0058 34.8240 -92.2531 Tanglewood Tanglewood
US1ARPS0061 34.8515 -92.2315 Sherwood Sherwood
US1ARPS0063 34.8763 -92.4168 Maumelle Maumelle
US1ARPS0064 34.8356 -92.4673 Big_Rock_Township Big_Rock_Township
US1ARPS0066 34.8090 -92.2362 Timber_Creek Timber_Creek
US1ARPS0068 34.7625 -92.3970 Rainwood Rainwood
US1ARPS0071 34.8429 -92.2115 North_Hills_Manor North_Hills_Manor
US1ARPS0073 34.8016 -92.2232 Timber_Creek Timber_Creek
US1ARPY0002 34.9631 -92.7072 Rankin_Township Rankin_Township
US1ARPY0003 34.9619 -92.7579 Rankin_Township Rankin_Township
US1ARPY0004 34.9759 -92.8141 Union_Valley_Township Union_Valley_Township
US1ARPY0005 35.0023 -92.6263 Bigelow Bigelow
US1ARRN0002 36.2474 -90.9406 Pocahontas Pocahontas
US1ARRN0003 36.2704 -91.0911 Water_Valley_Township Water_Valley_Township
US1ARRN0004 36.1569 -91.0562 Township_of_East_Roanoke Township_of_East_Roanoke
US1ARRN0005 36.1651 -91.0576 Township_of_East_Roanoke Township_of_East_Roanoke
US1ARRN0006 36.3889 -91.0618 Jackson_Township Jackson_Township
US1ARRN0008 36.2864 -90.9960 Pocahontas Pocahontas
US1ARRN0009 36.2488 -90.9966 Demun_Township Demun_Township
US1ARRN0010 36.4402 -90.9651 Ingram Ingram
US1ARRN0011 36.3353 -90.9432 Columbia_Township Columbia_Township
US1ARRN0012 36.4910 -90.8742 Siloam_Township Siloam_Township
US1ARRN0014 36.4158 -91.1545 Dalton Dalton
US1ARRN0017 36.3631 -90.7532 Reyno Reyno
US1ARSB0001 35.2576 -94.3089 Rogers_Township Rogers_Township
US1ARSB0003 35.3010 -94.3048 Fort_Smith Fort_Smith
US1ARSB0004 35.2100 -94.2600 Greenwood Greenwood
US1ARSB0005 35.1839 -94.3094 Bass_Little_Township Bass_Little_Township
US1ARSB0008 35.2267 -94.2632 Greenwood Greenwood
US1ARSC0003 34.8442 -93.8652 Parks Parks
US1ARSH0003 36.0373 -91.5954 Piney_Fork_Township Piney_Fork_Township
US1ARSH0005 36.2276 -91.6058 Ash_Flat Ash_Flat
US1ARSH0006 36.1646 -91.5159 Davidson_Township Davidson_Township
US1ARSH0008 35.9379 -91.5379 Cave_City Cave_City
US1ARSH0009 36.1582 -91.6749 Lave_Creek_Township Lave_Creek_Township
US1ARSH0010 36.0310 -91.3949 Big_Creek_Township Big_Creek_Township
US1ARSH0011 36.2084 -91.5115 Davidson_Township Davidson_Township
US1ARSH0014 36.0531 -91.6245 Piney_Fork_Township Piney_Fork_Township
US1ARSH0017 36.1682 -91.5110 Davidson_Township Davidson_Township
US1ARSL0001 34.7405 -92.5503 Beaver_Township Beaver_Township
US1ARSL0004 34.6607 -92.9693 Hot_Springs_Village Hot_Springs_Village
US1ARSL0005 34.6630 -92.4640 Owen_Township Owen_Township
US1ARSL0006 34.7021 -92.6972 Union_Township Union_Township
US1ARSL0008 34.6528 -92.4856 Owen_Township Owen_Township
US1ARSL0009 34.7177 -92.5521 Beaver_Township Beaver_Township
US1ARSL0010 34.6333 -92.4537 Otter_Creek Otter_Creek
US1ARSL0012 34.6261 -92.5068 Edgewood Edgewood
US1ARSL0015 34.6735 -92.5706 Salem Salem
US1ARSL0016 34.6349 -92.5568 Salem Salem
US1ARSL0021 34.4954 -92.6389 Haskell Haskell
US1ARSL0023 34.5360 -92.7651 Liberty_Township Liberty_Township
US1ARSL0027 34.5580 -92.4112 Hurricane_Township Hurricane_Township
US1ARSL0028 34.5538 -92.6030 Benton Benton
US1ARSL0029 34.6570 -92.5522 Salem Salem
US1ARSR0002 35.9829 -92.4443 Long_Creek_Township Long_Creek_Township
US1ARSR0003 35.9107 -92.6552 Marshall Marshall
US1ARSR0006 35.7215 -92.6964 Shady_Grove_Township Shady_Grove_Township
US1ARSR0008 36.0518 -92.8434 Prairie_Township Prairie_Township
US1ARST0002 35.8643 -92.1106 Mountain_View Mountain_View
US1ARST0003 35.8131 -92.1573 Richwoods_Township Richwoods_Township
US1ARST0004 35.8144 -92.2987 Union_Township Union_Township
US1ARST0005 35.8292 -92.1134 Richwoods_Township Richwoods_Township
US1ARST0006 35.9034 -92.1168 Harris_Township Harris_Township
US1ARST0010 35.8209 -92.0378 Township_of_Arbana Township_of_Arbana
US1ARST0011 35.8674 -92.3777 Locust_Grove_Township Locust_Grove_Township
US1ARST0012 35.8592 -92.0467 Blue_Mountain_Township Blue_Mountain_Township
US1ARST0013 35.8258 -91.9405 Redstripe_Township Redstripe_Township
US1ARST0014 35.9110 -92.3101 Sylamore_Township Sylamore_Township
US1ARST0015 35.8032 -92.1812 Richwoods_Township Richwoods_Township
US1ARST0016 35.8823 -92.2090 Sylamore_Township Sylamore_Township
US1ARST0017 35.8374 -92.2014 Liberty_Township Liberty_Township
US1ARST0018 35.8932 -92.1647 Harris_Township Harris_Township
US1ARST0020 35.9324 -92.2192 Northwest_Township Northwest_Township
US1ARST0021 35.8339 -92.3912 Flag Flag
US1ARST0022 35.9470 -92.2358 Northwest_Township Northwest_Township
US1ARST0023 35.8715 -92.3435 Timbo Timbo
US1ARST0024 35.7375 -92.2745 Turkey_Creek Turkey_Creek
US1ARST0025 35.8121 -91.8957 Redstripe_Township Redstripe_Township
US1ARST0026 35.8593 -92.2271 Liberty_Township Liberty_Township
US1ARSV0002 34.1008 -94.1136 Jefferson_Township Jefferson_Township
US1ARVB0001 35.6749 -92.5408 Washington_Township Washington_Township
